id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
68996,20211003,1300,9,6,SRFC,2,PSG,2,0,32.6,40.3,58.3,19,2,4,282,45,78.7,72.1,16,31.3,12,4,3,6,6,33.3,15,60.0,26,9,2,0,67.4,59.7,41.7,7,2,4,593,41,88.0,83.7,22,18.2,13,0,3,7,6,0.0,18,55.6,11,4,3,0
68988,20211003,1500,9,13,SCO,10,FCM,3,2,57.9,41.3,60.7,6,1,12,563,37,87.4,75.2,26,23.1,18,5,9,5,13,27.8,14,50.0,6,16,1,0,42.1,58.7,39.3,18,1,2,412,54,81.6,64.1,11,18.2,2,2,0,0,2,100.0,26,46.2,14,11,3,0
68991,20211003,1500,9,16,FCL,41,CF63,1,1,46.1,46.8,46.4,14,0,4,442,66,77.8,67.1,15,26.7,6,1,3,1,5,16.7,15,66.7,17,19,2,0,53.9,53.2,53.6,13,1,4,529,56,82.4,68.8,12,16.7,8,4,2,2,6,50.0,20,45.0,13,12,1,0
68992,20211003,1500,9,3,ASM,12,FCGB,3,0,57.4,57.3,47.8,5,5,10,481,49,82.1,73.2,20,20.0,12,4,5,7,5,33.3,29,65.5,11,12,2,0,42.6,42.7,52.2,8,2,2,360,51,80.6,61.8,9,0.0,4,1,3,2,2,25.0,9,66.7,21,13,1,0
68994,20211003,1500,9,18,FCN,25,ESTAC,2,0,54.1,44.2,57.9,7,2,3,441,48,82.3,69.2,15,20.0,8,4,2,3,5,50.0,20,55.0,21,14,2,0,45.9,55.8,42.1,11,1,7,371,35,83.6,72.4,19,15.8,15,4,5,4,11,26.7,19,57.9,11,10,2,0
68990,20211003,1700,9,1,LOSC,5,OM,2,0,36.1,61.4,57.1,11,5,3,316,52,79.1,63.0,9,0.0,12,5,1,2,10,41.7,22,50.0,16,10,2,0,63.9,38.6,42.9,6,1,5,552,50,88.8,79.1,21,28.6,10,3,2,5,5,30.0,10,70.0,15,13,1,1
68997,20211003,2045,9,11,ASSE,4,OL,1,1,44.2,51.1,33.3,17,3,6,349,59,77.7,68.8,22,31.8,18,6,3,9,9,33.3,14,57.1,9,14,2,0,55.8,48.9,66.7,17,4,4,460,53,81.5,69.7,12,16.7,15,5,7,6,9,33.3,8,62.5,15,10,3,1
69005,20211015,2100,10,2,PSG,13,SCO,2,1,72.9,47.9,22.2,11,3,6,725,38,92.8,86.7,21,19.0,13,2,2,6,7,15.4,21,81.0,5,8,1,0,27.1,52.1,77.8,10,3,5,260,55,80.0,71.5,13,30.8,7,2,3,1,6,28.6,26,53.8,23,10,2,0
69000,20211016,1700,10,41,CF63,1,LOSC,1,0,43.0,44.7,33.3,9,0,6,387,45,78.6,62.3,23,30.4,9,3,1,5,4,33.3,16,62.5,16,9,1,0,57.0,55.3,66.7,10,1,10,519,55,82.5,69.8,23,26.1,9,2,3,2,7,22.2,20,80.0,15,8,3,0
69001,20211016,2100,10,4,OL,3,ASM,2,0,61.9,52.3,72.7,13,1,2,673,55,88.6,80.4,12,25.0,14,8,1,6,8,57.1,15,60.0,11,8,1,0,38.1,47.7,27.3,8,2,4,411,52,78.6,62.8,10,20.0,9,3,4,2,7,33.3,25,52.0,15,10,2,0
69007,20211017,1300,10,25,ESTAC,9,OGCN,1,0,38.2,55.7,42.9,13,2,4,336,49,77.1,64.9,23,30.4,8,3,2,2,6,37.5,16,68.8,18,10,2,0,61.8,44.3,57.1,17,0,3,575,48,86.6,76.5,17,23.5,11,3,2,4,7,27.3,12,66.7,19,20,1,0
68998,20211017,1500,10,12,FCGB,18,FCN,1,1,60.0,57.8,50.0,6,1,2,490,68,79.6,60.6,15,6.7,8,1,1,2,6,12.5,14,50.0,14,10,2,0,40.0,42.2,50.0,10,3,5,321,56,68.8,55.4,18,27.8,13,7,0,3,10,53.8,11,81.8,14,16,3,0
68999,20211017,1500,10,17,SB29,14,SDR,1,1,55.4,46.3,61.4,12,1,7,438,78,76.5,63.4,39,38.5,9,4,3,1,8,44.4,14,42.9,17,18,3,0,44.6,53.7,38.6,12,1,7,360,63,72.5,58.2,21,38.1,13,2,6,5,8,15.4,21,71.4,23,13,4,0
69003,20211017,1500,10,10,FCM,6,SRFC,0,3,34.7,48.4,48.1,7,2,4,338,57,79.3,62.5,19,21.1,9,2,3,5,4,22.2,14,50.0,19,14,3,0,65.3,51.6,51.9,4,2,10,655,62,89.6,77.0,24,37.5,21,8,5,5,16,38.1,13,38.5,10,9,1,0
69006,20211017,1500,10,15,RCSA,11,ASSE,5,1,51.7,48.5,52.6,8,0,7,451,54,84.5,75.1,22,27.3,12,6,1,5,7,50.0,19,47.4,14,18,3,0,48.3,51.5,47.4,7,3,4,421,50,86.2,72.6,18,16.7,4,2,0,1,3,50.0,17,52.9,13,10,2,1
69004,20211017,1700,10,8,MHSC,7,RCL,1,0,49.6,49.0,40.9,12,1,3,408,71,78.2,65.0,20,30.0,15,6,5,7,8,40.0,9,77.8,13,8,2,1,50.4,51.0,59.1,8,2,2,413,49,78.0,70.2,20,35.0,18,5,3,11,7,27.8,18,61.1,17,15,4,0
69002,20211017,2045,10,5,OM,16,FCL,4,1,63.9,55.4,50.0,13,2,6,574,40,89.4,79.6,17,23.5,16,5,4,4,12,31.3,12,66.7,4,7,0,0,36.1,44.6,50.0,13,1,4,321,54,79.1,63.6,11,36.4,15,7,1,5,10,46.7,18,72.2,14,10,1,0
69017,20211022,2100,11,11,ASSE,13,SCO,2,2,63.9,59.0,54.1,10,4,6,547,51,83.9,75.0,33,18.2,17,6,6,8,9,35.3,34,52.9,15,12,0,0,36.1,41.0,45.9,11,1,1,314,54,70.7,48.9,4,25.0,4,2,1,1,3,50.0,25,56.0,18,18,3,0
69013,20211023,1700,11,18,FCN,41,CF63,2,1,45.8,48.4,66.7,12,0,1,459,62,83.4,73.6,12,25.0,8,4,2,0,8,50.0,14,57.1,8,15,1,1,54.2,51.6,33.3,13,1,3,545,42,85.3,70.9,14,42.9,4,1,0,0,4,25.0,12,66.7,10,11,0,1
69009,20211023,2100,11,1,LOSC,17,SB29,1,1,63.4,48.8,45.0,9,1,5,564,73,82.4,70.9,29,20.7,13,3,3,5,8,23.1,17,47.1,10,10,1,0,36.6,51.2,55.0,22,1,4,324,73,71.3,60.8,15,33.3,14,5,2,5,9,35.7,21,61.9,26,15,2,0
69014,20211024,1300,11,9,OGCN,4,OL,3,2,42.4,52.0,75.0,16,1,3,417,52,80.1,67.9,7,42.9,17,7,2,4,13,41.2,24,58.3,13,11,1,0,57.6,48.0,25.0,5,2,2,569,56,85.9,73.8,11,18.2,13,8,2,6,7,61.5,27,81.5,12,7,0,1
69008,20211024,1500,11,7,RCL,10,FCM,4,1,55.6,50.5,56.8,15,1,5,475,47,84.8,71.0,18,11.1,12,5,4,4,8,41.7,13,76.9,14,9,2,0,44.4,49.5,43.2,10,0,6,378,44,81.2,64.8,18,22.2,9,4,2,5,4,44.4,14,71.4,16,13,3,0
69010,20211024,1500,11,16,FCL,12,FCGB,1,1,53.8,54.5,58.6,17,3,9,504,56,81.7,70.9,29,27.6,15,4,3,6,9,26.7,16,56.3,10,12,4,0,46.2,45.5,41.4,15,0,4,447,72,80.5,65.8,11,27.3,11,5,3,5,6,45.5,10,60.0,29,13,2,1
69015,20211024,1500,11,14,SDR,25,ESTAC,1,2,55.3,47.7,30.8,10,1,7,450,35,81.1,70.7,24,20.8,18,5,5,12,6,27.8,22,77.3,8,14,2,1,44.7,52.3,69.2,10,1,1,373,50,76.9,59.0,10,0.0,7,4,2,4,3,57.1,19,47.4,23,13,2,0
69016,20211024,1500,11,6,SRFC,15,RCSA,1,0,63.7,53.6,48.6,7,1,11,606,41,86.1,80.5,24,41.7,18,3,5,3,15,16.7,11,63.6,17,6,1,0,36.3,46.4,51.4,17,3,6,336,72,78.3,64.5,23,26.1,8,2,1,4,4,25.0,13,69.2,14,11,2,0
69012,20211024,1700,11,3,ASM,8,MHSC,3,1,64.8,51.1,40.9,13,3,4,584,68,83.9,75.6,14,14.3,14,4,5,6,8,28.6,21,61.9,12,14,1,0,35.2,48.9,59.1,8,6,4,307,49,76.2,59.6,14,28.6,13,4,7,7,6,30.8,12,41.7,12,16,4,0
69011,20211024,2045,11,5,OM,2,PSG,0,0,48.5,59.4,37.5,12,4,4,484,41,89.9,80.8,21,23.8,15,1,5,6,9,6.7,20,50.0,9,7,1,0,51.5,40.6,62.5,9,4,5,526,30,88.6,82.2,8,25.0,10,4,3,3,7,40.0,10,70.0,10,8,2,1
69025,20211029,2100,12,2,PSG,1,LOSC,2,1,59.9,48.3,60.0,13,0,4,562,25,92.3,86.4,18,33.3,17,6,2,5,12,35.3,17,76.5,9,7,1,0,40.1,51.7,40.0,13,4,5,381,43,84.0,75.0,6,16.7,11,3,3,3,8,27.3,29,48.3,14,10,5,0
69023,20211030,1700,12,10,FCM,11,ASSE,1,1,37.0,52.3,50.0,15,1,5,295,50,73.6,59.2,19,15.8,9,4,2,4,5,44.4,22,54.5,17,16,0,0,63.0,47.7,50.0,3,2,8,517,67,82.6,67.9,22,9.1,11,3,1,5,6,27.3,12,66.7,14,11,3,0
69022,20211030,2100,12,4,OL,7,RCL,2,1,54.6,52.7,46.2,12,1,3,558,43,84.6,76.5,8,12.5,13,4,5,4,9,30.8,17,52.9,23,7,1,0,45.4,47.3,53.8,16,3,5,444,42,84.0,71.3,23,17.4,18,10,4,6,12,55.6,19,47.4,8,13,2,0
69018,20211031,1300,12,13,SCO,9,OGCN,1,2,37.3,38.1,31.0,13,2,3,403,65,77.2,57.9,6,0.0,3,2,1,0,3,66.7,13,76.9,22,14,1,0,62.7,61.9,69.0,7,2,8,667,65,86.2,71.9,29,13.8,14,5,4,10,4,35.7,16,50.0,5,9,2,0
69019,20211031,1500,12,12,FCGB,14,SDR,3,2,52.2,40.8,34.8,17,1,12,414,51,83.3,65.2,26,11.5,16,6,3,4,12,37.5,13,53.8,7,5,2,0,47.8,59.2,65.2,14,0,2,393,40,78.9,66.3,9,33.3,12,8,0,3,9,66.7,25,56.0,21,10,2,0
69024,20211031,1500,12,8,MHSC,18,FCN,2,0,57.5,55.6,53.3,11,1,5,366,52,78.7,66.4,19,15.8,19,10,3,10,9,52.6,22,50.0,6,12,3,0,42.5,44.4,46.7,9,0,5,266,69,67.7,59.3,15,33.3,12,1,2,2,10,8.3,26,57.7,21,23,5,0
69026,20211031,1500,12,15,RCSA,16,FCL,4,0,53.3,56.8,66.7,7,1,6,438,42,84.7,70.6,26,19.2,15,6,2,6,9,40.0,13,92.3,5,12,1,0,46.7,43.2,33.3,7,1,3,393,58,80.4,61.0,11,36.4,5,0,1,0,5,0.0,14,21.4,26,10,0,0
69027,20211031,1500,12,25,ESTAC,6,SRFC,2,2,38.1,51.0,50.0,10,0,5,275,57,73.1,56.4,21,23.8,14,5,4,1,13,35.7,12,58.3,21,6,0,0,61.9,49.0,50.0,5,3,12,452,53,85.6,74.1,31,25.8,13,5,3,4,9,38.5,15,46.7,17,15,1,0
69020,20211031,1700,12,17,SB29,3,ASM,2,0,33.2,57.4,62.5,15,0,2,310,65,64.2,54.6,16,25.0,7,3,1,3,4,42.9,19,57.9,24,8,1,0,66.8,42.6,37.5,16,3,5,644,58,84.9,73.7,20,25.0,5,2,0,2,3,40.0,16,37.5,17,17,4,0
69021,20211031,2045,12,41,CF63,5,OM,0,1,41.3,46.7,44.4,10,2,4,377,41,82.8,61.9,21,23.8,12,1,5,8,4,8.3,18,72.2,9,15,1,0,58.7,53.3,55.6,5,0,2,557,44,87.1,72.2,10,30.0,9,4,2,2,7,44.4,13,61.5,18,11,4,0
69029,20211105,2100,13,7,RCL,25,ESTAC,4,0,59.8,44.0,33.3,12,1,4,635,36,89.3,78.7,14,21.4,23,12,5,11,12,52.2,13,69.2,12,14,1,0,40.2,56.0,66.7,10,2,2,419,29,83.5,76.0,14,35.7,11,3,3,5,6,27.3,14,64.3,20,8,1,0
69030,20211106,1700,13,1,LOSC,13,SCO,1,1,46.1,54.2,58.3,12,6,4,462,48,81.6,68.8,12,33.3,11,6,2,4,7,54.5,30,40.0,8,13,2,1,53.9,45.8,41.7,10,0,8,542,49,85.8,70.6,17,17.6,9,5,1,4,5,55.6,20,70.0,9,9,2,0
69028,20211106,2100,13,12,FCGB,2,PSG,2,3,43.7,56.6,57.1,12,3,10,426,47,86.4,74.8,25,4.0,18,6,9,10,8,33.3,20,40.0,10,9,2,0,56.3,43.4,42.9,5,3,5,569,35,84.7,76.3,10,10.0,9,5,2,0,9,55.6,12,58.3,26,10,1,0
69032,20211107,1300,13,5,OM,10,FCM,0,0,76.4,46.8,63.2,5,3,9,632,36,89.9,79.8,22,13.6,15,4,4,5,10,26.7,11,45.5,15,8,1,0,23.6,53.2,36.8,15,6,7,177,43,70.6,51.2,22,18.2,13,4,4,1,12,30.8,17,58.8,22,9,3,1
69031,20211107,1500,13,16,FCL,17,SB29,1,2,38.8,42.0,28.6,9,2,3,334,46,72.8,57.9,8,25.0,9,3,3,2,7,33.3,17,58.8,23,9,1,1,61.2,58.0,71.4,11,3,6,516,36,85.1,78.1,27,29.6,16,5,3,4,12,31.3,17,82.4,10,9,1,0
69033,20211107,1500,13,18,FCN,15,RCSA,2,2,47.6,39.2,42.6,13,0,9,357,62,78.4,69.8,31,41.9,20,6,7,3,17,30.0,15,60.0,20,15,2,0,52.4,60.8,57.4,15,1,5,413,68,74.3,70.3,16,43.8,16,6,4,4,12,37.5,32,59.4,21,12,1,1
69035,20211107,1500,13,14,SDR,3,ASM,0,0,42.0,55.1,57.1,19,1,5,369,75,69.9,51.6,20,20.0,11,4,2,6,5,36.4,15,66.7,18,9,0,0,58.0,44.9,42.9,15,2,6,526,67,79.5,66.2,26,11.5,12,3,3,6,6,25.0,17,64.7,17,13,2,0
69037,20211107,1500,13,11,ASSE,41,CF63,3,2,49.4,54.1,52.2,19,0,9,441,52,79.6,64.7,25,28.0,18,4,2,7,11,22.2,16,50.0,15,7,1,0,50.6,45.9,47.8,17,3,2,461,58,79.2,62.2,16,25.0,9,4,1,3,6,44.4,17,64.7,13,10,1,0
69034,20211107,1700,13,9,OGCN,8,MHSC,0,1,68.8,53.6,63.0,6,0,8,633,38,88.5,77.9,37,21.6,22,6,5,7,15,27.3,16,75.0,6,9,2,0,31.2,46.4,37.0,14,1,2,292,59,75.7,56.8,8,12.5,8,2,3,6,2,25.0,14,57.1,30,7,0,0
69036,20211107,2045,13,6,SRFC,4,OL,4,1,48.2,51.0,59.3,7,5,7,447,53,83.7,76.8,20,30.0,25,12,5,8,17,48.0,15,60.0,12,12,2,0,51.8,49.0,40.7,6,2,2,487,53,85.0,74.4,13,15.4,6,4,0,2,4,66.7,16,43.8,22,12,2,0
69043,20211119,2100,14,3,ASM,1,LOSC,2,2,53.4,63.2,73.0,10,2,6,427,64,77.8,66.0,24,20.8,17,8,3,6,11,47.1,24,62.5,13,15,1,1,46.6,36.8,27.0,9,1,5,378,66,74.1,60.0,11,36.4,15,8,2,3,12,53.3,15,53.3,19,16,5,0
69044,20211120,1700,14,2,PSG,18,FCN,3,1,66.4,52.8,31.6,5,6,4,772,28,92.5,87.9,7,28.6,14,7,5,6,8,50.0,22,68.2,9,8,1,1,33.6,47.2,68.4,10,1,3,377,40,88.3,83.0,17,47.1,12,6,2,4,8,50.0,19,52.6,15,12,2,0
69045,20211120,2100,14,6,SRFC,8,MHSC,2,0,67.8,52.7,56.0,8,0,8,641,46,88.8,82.6,31,32.3,30,7,9,7,23,23.3,13,69.2,9,9,1,0,32.2,47.3,44.0,8,1,2,313,54,70.9,56.1,7,42.9,4,2,2,1,3,50.0,6,50.0,22,10,1,1
69039,20211121,1300,14,17,SB29,7,RCL,4,0,36.2,61.4,62.5,20,1,6,339,62,78.5,65.1,15,40.0,13,5,3,5,8,38.5,22,45.5,13,7,1,0,63.8,38.6,37.5,10,0,5,610,24,88.0,79.6,14,7.1,14,5,3,11,3,35.7,10,90.0,8,7,2,1
69038,20211121,1500,14,13,SCO,16,FCL,1,0,53.8,39.6,31.0,6,1,6,547,39,85.0,74.3,11,36.4,8,4,0,2,6,50.0,8,87.5,14,15,4,0,46.2,60.4,69.0,18,0,3,464,54,83.4,72.2,17,29.4,10,3,2,4,6,30.0,26,46.2,10,13,0,0
69042,20211121,1500,14,10,FCM,12,FCGB,3,3,45.9,57.3,67.7,12,1,2,398,49,80.7,67.9,19,26.3,20,9,6,11,9,45.0,13,76.9,23,12,2,1,54.1,42.7,32.3,11,1,4,484,61,81.6,68.6,14,14.3,19,5,7,7,12,26.3,14,64.3,13,11,2,0
69046,20211121,1500,14,15,RCSA,14,SDR,1,1,68.0,58.0,56.3,8,1,5,537,65,82.1,72.4,38,10.5,21,3,10,12,9,14.3,26,65.4,7,8,1,0,32.0,42.0,43.8,12,0,4,256,62,66.8,55.9,11,18.2,10,3,1,3,7,30.0,19,68.4,36,13,4,0
69047,20211121,1500,14,25,ESTAC,11,ASSE,0,1,46.6,44.3,50.0,10,1,6,390,39,81.5,71.9,24,33.3,15,3,5,6,9,20.0,10,80.0,16,13,1,0,53.4,55.7,50.0,11,1,8,458,50,82.5,70.0,20,15.0,14,4,2,7,7,28.6,18,55.6,16,11,4,0
69040,20211121,1700,14,41,CF63,9,OGCN,1,2,51.3,49.5,46.4,8,1,3,505,56,84.4,71.3,14,57.1,18,6,6,8,10,33.3,15,46.7,17,7,1,0,48.7,50.5,53.6,16,2,5,480,51,82.3,71.6,15,20.0,9,4,4,3,6,44.4,18,61.1,15,16,4,0
69750,20220201,2100,14,4,OL,5,OM,2,1,54.5,53.8,64.3,7,3,4,613,38,87.6,79.9,13,38.5,12,4,2,5,7,33.3,21,66.7,13,8,0,0,45.5,46.3,35.7,9,2,6,510,57,85.5,72.5,11,9.1,9,1,3,3,6,11.1,19,52.6,14,8,0,0
69049,20211126,2100,15,7,RCL,13,SCO,2,2,49.3,43.8,57.9,14,2,5,444,54,86.7,78.4,20,30.0,9,4,1,2,7,44.4,19,68.4,16,15,2,0,50.7,56.2,42.1,15,0,5,470,56,83.2,66.5,8,37.5,12,5,2,6,6,41.7,15,80.0,11,6,0,0
69050,20211127,1700,15,1,LOSC,18,FCN,1,1,59.2,57.8,62.9,8,3,12,486,60,80.0,67.8,23,30.4,10,3,4,1,9,30.0,24,50.0,4,7,1,0,40.8,42.2,37.1,20,3,1,345,60,71.9,60.4,5,20.0,7,3,0,2,5,42.9,21,61.9,20,12,2,1
69055,20211127,2100,15,9,OGCN,10,FCM,0,1,70.0,45.8,55.2,10,1,8,634,31,85.5,77.4,33,27.3,20,2,6,10,10,10.0,17,64.7,4,13,2,0,30.0,54.2,44.8,15,0,1,272,59,74.3,64.0,10,20.0,4,1,1,1,3,25.0,26,61.5,41,12,2,0
69057,20211128,1300,15,11,ASSE,2,PSG,1,3,28.5,50.5,50.0,10,1,5,277,42,80.1,62.7,11,0.0,8,4,1,3,5,50.0,17,29.4,28,7,3,1,71.5,49.5,50.0,6,5,5,721,29,91.7,87.5,13,23.1,15,8,2,3,12,53.3,19,63.2,8,10,1,0
69048,20211128,1500,15,12,FCGB,17,SB29,1,2,65.0,51.0,48.7,16,1,5,574,55,86.6,71.4,24,20.8,16,4,6,8,8,25.0,18,33.3,10,13,3,0,35.0,49.0,51.3,12,0,2,305,49,71.1,63.4,12,33.3,14,4,2,4,10,28.6,15,86.7,29,11,1,0
69051,20211128,1500,15,16,FCL,6,SRFC,0,2,42.3,45.9,39.5,7,1,3,347,62,70.3,52.9,21,9.5,6,0,1,3,3,0.0,18,50.0,13,11,0,0,57.7,54.1,60.5,1,1,4,490,67,79.2,70.1,12,16.7,11,5,4,4,7,45.5,17,76.5,24,11,2,0
69053,20211128,1500,15,3,ASM,15,RCSA,1,1,59.0,45.5,40.0,10,0,4,571,67,79.0,64.7,16,25.0,8,3,2,3,5,37.5,17,64.7,6,12,2,0,41.0,54.5,60.0,10,2,3,398,78,74.4,63.6,10,20.0,7,4,2,5,2,57.1,15,60.0,15,9,1,0
69056,20211128,1500,15,14,SDR,41,CF63,1,0,41.2,48.4,43.5,20,2,4,417,44,79.6,69.2,20,35.0,12,3,1,1,11,25.0,18,61.1,13,13,2,0,58.8,51.6,56.5,7,0,1,616,62,85.1,70.1,12,0.0,4,0,0,1,3,0.0,19,36.8,10,13,2,0
69054,20211128,1700,15,8,MHSC,4,OL,0,1,44.4,49.0,31.8,13,1,8,426,39,83.3,64.2,30,13.3,15,6,3,6,9,40.0,24,54.2,13,7,1,0,55.6,51.0,68.2,17,1,5,558,51,84.6,80.1,10,30.0,11,3,3,5,6,27.3,18,50.0,26,15,4,0
69052,20211128,2045,15,5,OM,25,ESTAC,1,0,55.6,62.6,58.1,8,2,7,490,62,80.0,69.1,19,36.8,14,4,3,8,6,28.6,17,82.4,8,10,1,0,44.4,37.4,41.9,16,2,3,391,54,77.5,58.8,16,18.8,5,2,0,1,4,40.0,10,60.0,16,17,4,0
69058,20211201,1900,16,13,SCO,3,ASM,1,3,47.6,38.0,35.0,14,3,4,411,65,78.8,66.5,9,44.4,9,3,1,1,8,33.3,9,55.6,19,13,1,0,52.4,62.0,65.0,12,5,4,449,72,77.7,62.1,16,18.8,14,8,3,2,12,57.1,30,70.0,12,18,2,0
69059,20211201,1900,16,17,SB29,11,ASSE,1,0,35.3,50.5,59.1,12,1,1,349,67,74.8,65.1,9,55.6,8,3,2,2,6,37.5,19,57.9,25,8,2,0,64.7,49.5,40.9,7,0,3,635,64,86.9,72.2,21,19.0,13,3,4,4,9,23.1,21,76.2,6,9,3,0
69062,20211201,1900,16,10,FCM,8,MHSC,1,3,45.8,44.6,57.1,13,0,7,405,43,85.7,71.5,27,11.1,20,7,7,12,8,35.0,9,44.4,10,14,2,0,54.2,55.4,42.9,8,2,4,498,61,83.5,67.0,11,18.2,10,7,0,6,4,70.0,18,77.8,18,9,2,0
69066,20211201,1900,16,15,RCSA,12,FCGB,5,2,49.8,51.0,65.6,7,0,5,440,57,81.6,73.0,20,50.0,19,6,4,5,14,31.6,15,60.0,13,14,2,0,50.2,49.0,34.4,11,1,2,446,77,81.8,67.2,19,36.8,13,2,4,5,8,15.4,14,57.1,16,13,3,0
69067,20211201,1900,16,25,ESTAC,16,FCL,2,0,55.5,60.8,60.0,7,0,4,508,58,79.1,66.7,19,26.3,10,3,0,4,6,30.0,22,63.6,16,12,1,0,44.5,39.2,40.0,12,2,3,409,79,78.0,63.5,12,25.0,9,3,1,3,6,33.3,9,66.7,20,11,1,0
69060,20211201,2100,16,41,CF63,7,RCL,2,2,52.8,51.4,48.0,14,3,5,492,46,79.7,64.9,21,23.8,19,7,2,9,10,36.8,10,60.0,12,7,4,1,47.2,48.6,52.0,21,0,3,448,62,80.4,71.8,10,10.0,9,2,1,3,6,22.2,13,69.2,26,13,5,0
69061,20211201,2100,16,4,OL,14,SDR,1,2,62.8,60.2,62.5,13,0,3,628,56,84.6,76.9,12,25.0,14,6,4,4,10,42.9,15,60.0,15,14,3,0,37.2,39.8,37.5,8,3,4,364,58,74.2,63.0,13,15.4,8,4,2,3,5,50.0,13,76.9,20,17,2,0
69063,20211201,2100,16,18,FCN,5,OM,0,1,29.4,49.3,41.7,9,5,4,313,35,83.1,58.9,12,0.0,3,1,2,2,1,33.3,17,64.7,23,13,1,1,70.6,50.7,58.3,3,1,7,765,47,92.8,85.9,15,26.7,15,5,4,6,9,33.3,12,41.7,9,7,2,0
69064,20211201,2100,16,2,PSG,9,OGCN,0,0,70.1,51.2,68.2,8,4,6,732,35,90.3,84.8,19,10.5,22,5,9,11,11,22.7,11,36.4,4,5,1,0,29.9,48.8,31.8,18,1,5,305,47,75.1,62.6,14,28.6,4,2,1,2,2,50.0,21,71.4,27,13,3,0
69065,20211201,2100,16,6,SRFC,1,LOSC,1,2,65.1,46.1,43.8,9,1,3,596,74,84.2,71.2,34,11.8,10,2,5,2,8,20.0,13,53.8,7,12,2,0,34.9,53.9,56.3,15,2,1,331,60,70.1,55.1,6,33.3,6,2,2,2,4,33.3,19,52.6,34,12,1,0
69072,20211204,1700,17,5,OM,17,SB29,1,2,74.2,46.8,50.0,7,1,5,824,29,92.1,85.3,20,25.0,16,4,6,6,10,25.0,17,52.9,7,10,1,0,25.8,53.2,50.0,17,2,0,290,41,76.9,66.9,4,0.0,9,4,3,3,6,44.4,21,57.1,16,7,2,0
69070,20211204,1900,17,1,LOSC,25,ESTAC,2,1,44.9,56.9,69.7,15,2,8,387,50,76.2,64.4,24,25.0,13,4,2,4,9,30.8,15,53.3,24,11,3,0,55.1,43.1,30.3,13,0,6,484,68,77.5,65.6,23,17.4,7,3,3,5,2,42.9,19,47.4,17,9,4,0
69069,20211204,2100,17,7,RCL,2,PSG,1,1,35.6,41.8,61.5,9,1,8,377,38,83.3,76.9,17,29.4,18,7,3,9,9,38.9,6,66.7,16,12,2,0,64.4,58.2,38.5,11,2,5,708,39,88.7,85.0,7,57.1,13,6,3,5,8,46.2,16,62.5,12,9,2,0
69077,20211205,1300,17,11,ASSE,6,SRFC,0,5,43.5,43.8,45.5,12,3,7,360,55,80.0,62.1,22,27.3,12,2,6,7,5,16.7,15,53.3,8,10,1,0,56.5,56.3,54.5,8,2,2,489,63,81.0,73.5,13,38.5,18,10,3,4,14,55.6,15,66.7,13,7,0,0
69071,20211205,1500,17,16,FCL,18,FCN,0,1,53.6,52.9,41.4,11,0,8,497,62,82.9,69.5,30,23.3,17,2,6,8,9,11.8,19,78.9,19,8,1,0,46.4,47.1,58.6,12,1,3,438,61,80.4,70.7,15,26.7,5,1,2,3,2,20.0,15,53.3,28,13,3,0
69073,20211205,1500,17,3,ASM,10,FCM,4,0,65.0,47.9,63.3,10,4,5,587,52,86.5,73.1,17,23.5,8,5,1,3,5,62.5,21,42.9,10,13,1,0,35.0,52.1,36.7,16,1,4,307,50,74.3,62.1,15,20.0,6,0,2,2,4,0.0,18,72.2,15,13,2,0
69074,20211205,1500,17,8,MHSC,41,CF63,1,0,48.5,44.4,53.6,12,2,1,476,58,80.3,64.9,7,28.6,8,2,3,5,3,25.0,18,61.1,23,19,3,0,51.5,55.6,46.4,16,1,3,495,42,84.0,72.3,20,5.0,10,3,2,5,5,30.0,18,50.0,8,14,3,0
69076,20211205,1500,17,14,SDR,13,SCO,1,2,42.9,48.7,34.8,14,1,7,337,56,75.1,55.7,18,5.6,5,2,1,1,4,40.0,11,72.7,11,8,2,1,57.1,51.3,65.2,10,2,4,448,51,84.4,75.2,18,22.2,13,4,3,4,9,30.8,10,70.0,17,13,3,0
69075,20211205,1700,17,9,OGCN,15,RCSA,0,3,60.4,55.1,56.8,9,2,9,481,44,84.2,71.7,24,20.8,12,5,3,5,7,41.7,7,71.4,11,9,3,0,39.6,44.9,43.2,8,3,4,321,62,76.0,62.7,9,22.2,15,5,4,4,11,33.3,13,46.2,25,14,3,0
