id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
68165,20201025,1500,8,8,MHSC,14,SDR,0,4,32.2,42.3,38.1,9,0,3,323,59,79.3,62.2,12,8.3,5,1,1,3,2,20.0,10,50.0,15,7,1,2,67.8,57.7,61.9,5,2,8,687,58,92.3,87.4,27,48.1,24,9,6,6,18,37.5,14,78.6,8,11,0,0
68166,20201025,1700,8,9,OGCN,1,LOSC,1,1,53.1,48.5,40.0,9,1,5,559,60,87.5,71.2,17,35.3,8,3,2,2,6,37.5,13,76.9,7,13,1,0,46.9,51.5,60.0,19,3,3,493,48,87.8,80.1,11,27.3,12,4,2,7,5,33.3,15,66.7,13,19,6,0
68163,20201025,2100,8,4,OL,3,ASM,4,1,34.1,48.6,40.0,16,3,2,291,47,77.0,64.9,11,54.5,15,6,3,5,10,40.0,15,66.7,26,12,3,1,65.9,51.4,60.0,11,0,12,561,55,85.2,73.1,30,33.3,18,5,7,7,11,27.8,16,68.8,7,15,4,0
68850,20201125,1900,8,7,RCL,18,FCN,1,1,49.4,57.6,57.7,9,1,6,439,77,72.9,56.2,16,18.8,7,1,3,4,3,14.3,23,69.6,11,14,4,0,50.6,42.4,42.3,10,0,2,452,64,77.0,62.8,10,30.0,11,3,5,2,9,27.3,9,33.3,13,18,2,0
68177,20201031,1700,9,6,SRFC,17,SB29,2,1,69.0,55.4,53.1,15,0,8,808,61,89.9,80.0,28,42.9,24,8,8,8,16,33.3,6,83.3,9,2,1,0,31.0,44.6,46.9,20,3,1,365,65,76.7,62.3,10,50.0,9,4,2,2,7,44.4,11,72.7,21,12,3,0
68174,20201031,2100,9,18,FCN,2,PSG,0,3,36.7,52.5,47.4,16,0,2,428,50,83.2,70.1,11,0.0,6,1,2,3,3,16.7,15,60.0,17,12,2,0,63.3,47.5,52.6,5,4,4,747,39,90.9,81.8,17,23.5,13,4,2,3,10,30.8,12,66.7,6,13,1,0
68178,20201101,1300,9,11,ASSE,8,MHSC,0,1,54.9,51.5,30.0,13,0,8,467,47,84.4,66.3,27,11.1,8,0,4,4,4,0.0,17,58.8,13,16,3,0,45.1,48.5,70.0,14,2,2,392,70,79.3,66.0,15,26.7,10,2,2,4,6,20.0,11,54.5,23,17,3,0
68169,20201101,1500,9,13,SCO,9,OGCN,0,3,51.6,44.6,45.8,4,0,9,477,38,85.5,74.7,29,13.8,11,5,2,5,6,45.5,22,59.1,9,18,5,0,48.4,55.4,54.2,11,1,5,461,61,82.2,69.1,13,30.8,12,5,5,5,7,41.7,22,68.2,27,12,2,0
68170,20201101,1500,9,20,DFCO,16,FCL,0,0,53.3,49.5,46.7,8,3,9,475,62,78.5,61.9,18,16.7,11,2,5,7,4,18.2,12,58.3,25,18,2,0,46.7,50.5,53.3,15,3,7,410,62,77.1,56.2,21,14.3,9,1,5,4,5,11.1,12,58.3,24,13,1,0
68175,20201101,1500,9,19,NO,10,FCM,0,1,67.0,46.6,51.1,9,1,10,560,71,81.8,68.1,39,17.9,16,2,6,9,7,12.5,12,66.7,7,13,3,0,33.0,53.4,48.9,22,1,1,283,70,67.1,53.3,9,11.1,8,5,2,4,4,62.5,21,76.2,28,15,2,1
68176,20201101,1500,9,14,SDR,15,RCSA,2,1,51.8,51.3,48.6,12,0,5,454,78,83.7,71.9,14,35.7,12,4,2,8,4,33.3,19,68.4,32,13,0,0,48.2,48.7,51.4,12,0,3,406,69,83.3,68.8,25,20.0,8,3,0,2,6,37.5,16,68.8,16,13,2,0
68173,20201101,1700,9,3,ASM,12,FCGB,4,0,52.3,45.5,46.4,13,2,10,474,60,86.9,73.3,19,31.6,17,6,6,4,13,35.3,16,81.3,11,10,2,0,47.7,54.5,53.6,6,1,4,439,46,81.3,65.5,8,37.5,5,0,4,2,3,0.0,12,75.0,14,12,2,0
68171,20201101,2100,9,1,LOSC,4,OL,1,1,60.3,45.9,41.9,9,0,9,600,65,88.7,83.1,29,10.3,15,6,5,11,4,40.0,19,63.2,7,14,3,0,39.7,54.1,58.1,15,0,4,400,58,81.3,67.0,12,41.7,8,1,3,3,5,12.5,19,57.9,22,10,1,1
68172,20210120,2100,9,5,OM,7,RCL,0,1,45.9,44.4,59.4,14,0,3,439,50,79.3,65.1,14,21.4,4,1,0,4,0,25.0,16,81.3,17,13,5,0,54.1,55.6,40.6,16,3,9,512,45,85.4,74.3,24,20.8,13,4,3,5,8,30.8,23,65.2,13,12,3,0
68188,20201106,2100,10,15,RCSA,5,OM,0,1,51.9,45.5,34.0,8,0,2,491,91,73.9,60.4,20,15.0,9,2,2,4,5,22.2,23,73.9,14,13,0,0,48.1,54.5,66.0,17,0,2,464,67,76.7,61.8,11,18.2,1,1,0,1,0,100.0,19,63.2,26,17,4,0
68179,20201107,1700,10,12,FCGB,8,MHSC,0,2,52.4,54.0,57.1,5,0,3,521,44,85.4,80.7,11,18.2,9,1,2,5,4,11.1,11,45.5,19,14,2,0,47.6,46.0,42.9,6,0,5,463,79,84.4,70.4,18,16.7,9,3,2,3,6,33.3,11,45.5,16,10,1,0
68187,20201107,2100,10,2,PSG,6,SRFC,3,0,49.0,46.2,50.0,18,1,3,513,61,84.8,76.1,7,28.6,9,5,0,6,3,55.6,7,57.1,24,19,3,0,51.0,53.8,50.0,17,1,7,509,53,85.5,75.7,26,30.8,16,3,6,6,10,18.8,14,50.0,6,15,0,0
68180,20201108,1300,10,17,SB29,1,LOSC,3,2,36.7,42.3,31.7,12,1,3,316,74,74.7,54.7,18,44.4,12,8,2,1,11,66.7,12,75.0,24,13,4,0,63.3,57.7,68.3,10,5,11,545,47,89.4,79.1,34,17.6,22,7,10,9,13,31.8,11,45.5,19,15,4,0
68181,20201108,1500,10,7,RCL,14,SDR,4,4,63.3,50.0,55.9,13,1,9,572,62,85.5,71.3,37,29.7,14,5,3,6,8,35.7,18,72.2,5,12,3,0,36.7,50.0,44.1,15,1,1,350,80,72.6,54.9,4,50.0,8,6,0,2,6,75.0,16,62.5,22,7,1,0
68182,20201108,1500,10,16,FCL,18,FCN,0,2,47.7,50.0,57.1,19,0,5,401,81,70.3,59.1,14,21.4,18,4,5,8,10,22.2,22,54.5,17,18,3,0,52.3,50.0,42.9,6,0,5,436,75,75.7,65.2,21,14.3,16,4,7,11,5,25.0,20,45.0,12,10,1,0
68184,20201108,1500,10,10,FCM,20,DFCO,1,1,44.8,45.5,48.7,7,1,5,370,49,83.8,67.6,25,20.0,15,4,4,5,10,26.7,13,46.2,17,19,2,0,55.2,54.5,51.3,5,0,6,484,53,84.5,62.8,15,33.3,15,7,1,4,11,46.7,14,85.7,19,12,1,0
68186,20201108,1500,10,19,NO,13,SCO,1,5,60.3,51.6,40.7,12,1,6,489,63,82.6,68.1,30,20.0,11,4,2,4,7,36.4,12,66.7,7,14,2,0,39.7,48.4,59.3,12,0,2,329,59,72.3,60.8,10,40.0,18,8,6,5,13,44.4,9,77.8,19,17,5,0
68185,20201108,1700,10,9,OGCN,3,ASM,1,2,62.4,54.9,58.1,10,2,1,603,61,85.2,74.1,16,6.3,8,4,2,5,3,50.0,11,54.5,10,8,2,0,37.6,45.1,41.9,10,1,4,362,69,77.1,58.0,10,20.0,15,8,2,3,12,53.3,23,52.2,19,16,2,0
68183,20201108,2100,10,4,OL,11,ASSE,2,1,59.8,51.7,71.4,10,3,3,447,35,81.4,72.8,7,28.6,18,6,3,4,14,33.3,20,65.0,17,19,5,0,40.2,48.3,28.6,18,0,5,287,65,67.2,50.6,17,47.1,15,4,8,7,8,26.7,31,45.2,8,19,3,0
68198,20201120,1900,11,6,SRFC,12,FCGB,0,1,59.1,51.6,47.8,4,3,7,519,57,78.2,68.9,25,32.0,14,2,3,6,8,14.3,22,59.1,10,18,2,0,40.9,48.4,52.2,15,1,3,372,63,73.7,62.6,9,22.2,6,3,1,3,3,50.0,15,53.3,31,19,2,0
68194,20201120,2100,11,3,ASM,2,PSG,3,2,52.6,53.2,33.3,17,0,2,541,45,84.8,75.5,15,20.0,15,5,2,5,10,33.3,26,53.8,10,12,2,0,47.4,46.8,66.7,15,4,1,491,33,87.2,76.8,9,22.2,9,4,0,4,5,44.4,13,69.2,14,19,3,1
68190,20201121,1700,11,17,SB29,11,ASSE,4,1,41.2,49.6,52.5,11,0,5,405,79,75.6,63.4,10,50.0,10,5,1,4,6,50.0,20,65.0,29,12,1,0,58.8,50.4,47.5,7,0,6,558,60,86.9,73.1,36,13.9,17,1,7,7,10,5.9,15,73.3,7,10,1,0
68196,20201122,1300,11,18,FCN,10,FCM,1,1,66.4,54.5,63.2,9,2,6,568,51,85.7,75.7,17,17.6,18,5,5,5,13,27.8,20,45.0,19,18,2,0,33.6,45.5,36.8,16,2,2,274,59,71.2,57.2,18,33.3,11,4,5,2,9,36.4,26,65.4,19,15,3,0
68191,20201122,1500,11,20,DFCO,7,RCL,0,1,52.7,43.0,46.7,14,1,8,512,72,81.8,67.6,22,22.7,11,2,4,3,8,18.2,19,63.2,14,15,2,0,47.3,57.0,53.3,23,1,6,462,67,80.1,68.7,19,15.8,8,4,1,2,6,50.0,19,84.2,21,7,0,0
68195,20201122,1500,11,8,MHSC,15,RCSA,4,3,57.4,50.5,50.0,10,0,11,486,55,86.4,72.5,29,27.6,21,9,2,5,16,42.9,9,66.7,17,16,2,0,42.6,49.5,50.0,17,1,3,371,67,75.7,59.4,12,16.7,9,5,1,2,7,55.6,10,50.0,20,11,1,0
68197,20201122,1500,11,14,SDR,19,NO,0,1,71.4,55.9,60.5,12,4,7,614,78,84.4,73.5,29,20.7,16,6,4,9,7,37.5,20,70.0,6,18,3,0,28.6,44.1,39.5,21,1,1,255,78,64.3,49.1,8,12.5,6,5,0,4,2,83.3,13,53.8,34,11,1,0
68189,20201122,1700,11,13,SCO,4,OL,0,1,50.5,55.8,57.1,16,0,8,453,55,82.1,69.3,33,12.1,19,8,5,10,9,42.1,19,63.2,19,12,2,0,49.5,44.2,42.9,13,3,3,460,40,83.0,70.5,16,25.0,5,2,1,0,5,40.0,14,57.1,23,12,3,0
68192,20201122,2100,11,1,LOSC,16,FCL,4,0,63.7,50.5,47.6,17,0,9,695,62,87.3,81.8,22,36.4,31,13,10,11,20,41.9,19,52.6,4,10,1,0,36.3,49.5,52.4,16,0,4,396,65,76.8,57.1,7,14.3,7,2,4,2,5,28.6,28,53.6,16,11,3,0
68193,20210217,2100,11,5,OM,9,OGCN,3,2,44.7,55.9,44.8,13,1,5,429,73,79.3,63.9,20,10.0,8,4,2,4,4,50.0,25,52.0,16,10,2,0,55.3,44.1,55.2,12,2,3,540,35,85.0,74.5,15,26.7,10,4,1,3,7,40.0,8,100.0,23,13,1,0
68208,20201127,2100,12,15,RCSA,6,SRFC,1,1,31.3,51.5,47.5,14,1,2,291,72,72.2,58.0,8,0.0,6,3,1,4,2,50.0,16,62.5,23,11,0,1,68.7,48.5,52.5,10,0,7,620,48,88.4,81.5,38,23.7,21,7,6,8,13,33.3,9,55.6,9,12,0,0
68202,20201128,1700,12,5,OM,18,FCN,3,1,57.2,47.4,57.1,9,2,3,478,48,83.5,68.6,12,33.3,15,9,2,3,12,60.0,21,71.4,18,16,4,0,42.8,52.6,42.9,12,1,7,343,36,81.0,62.6,23,17.4,6,2,1,3,3,33.3,18,66.7,9,11,2,0
68206,20201128,2100,12,2,PSG,12,FCGB,2,2,65.8,53.8,55.6,11,4,14,631,35,88.6,79.0,28,7.1,16,9,2,3,13,56.3,20,55.0,16,8,1,0,34.2,46.2,44.4,22,1,5,330,61,78.5,70.9,13,7.7,18,4,6,8,10,22.2,20,65.0,37,10,1,0
68201,20201129,1300,12,4,OL,14,SDR,3,0,64.0,44.6,70.6,9,3,4,636,29,90.1,84.5,13,30.8,15,4,2,7,8,26.7,17,41.2,14,20,2,0,36.0,55.4,29.4,12,3,2,353,56,82.2,71.2,11,18.2,9,2,2,6,3,22.2,24,45.8,12,11,1,1
68199,20201129,1500,12,7,RCL,13,SCO,1,3,64.5,57.0,60.0,10,0,1,620,34,88.1,79.3,24,20.8,13,5,2,6,7,38.5,17,58.8,11,15,2,0,35.5,43.0,40.0,18,1,7,339,53,77.9,62.9,14,21.4,18,6,3,6,12,33.3,15,80.0,22,13,2,0
68200,20201129,1500,12,16,FCL,8,MHSC,0,1,41.7,46.7,37.5,13,3,2,357,62,74.5,56.3,14,28.6,8,2,0,3,5,25.0,15,40.0,24,13,2,0,58.3,53.3,62.5,12,1,4,499,86,80.6,67.4,22,31.8,16,3,4,2,14,18.8,12,83.3,12,14,1,0
68203,20201129,1500,12,10,FCM,17,SB29,0,2,46.7,45.5,40.0,17,0,10,453,50,84.3,74.2,28,14.3,15,6,4,7,8,40.0,14,64.3,11,11,2,0,53.3,54.5,60.0,12,2,5,530,68,85.1,68.2,17,23.5,11,4,2,4,7,36.4,26,53.8,29,10,1,0
68204,20201129,1500,12,3,ASM,19,NO,3,0,67.6,53.2,66.7,14,2,8,614,72,88.1,81.7,27,25.9,17,5,6,4,13,29.4,17,64.7,7,16,1,0,32.4,46.8,33.3,7,1,3,293,64,70.0,53.1,14,21.4,6,2,0,3,3,33.3,18,66.7,24,9,1,1
68205,20201129,1700,12,9,OGCN,20,DFCO,1,3,61.8,57.3,50.0,10,5,11,624,37,86.2,77.6,16,31.3,23,7,4,8,15,30.4,19,73.7,12,7,3,0,38.2,42.7,50.0,19,0,1,386,70,79.8,69.1,9,22.2,9,4,2,3,6,44.4,15,53.3,27,21,3,0
68207,20201129,2100,12,11,ASSE,1,LOSC,1,1,38.1,46.0,47.4,12,1,3,357,61,72.5,50.0,10,0.0,7,5,1,4,3,71.4,23,56.5,22,15,4,0,61.9,54.0,52.6,12,2,3,570,65,80.9,70.4,19,15.8,9,2,2,5,4,22.2,27,51.9,8,13,1,0
68216,20201204,2100,13,19,NO,5,OM,0,2,31.6,46.2,40.0,12,2,1,297,63,70.0,50.0,8,37.5,7,0,1,3,4,0.0,10,50.0,15,11,1,1,68.4,53.8,60.0,9,4,8,635,65,85.0,74.5,23,34.8,17,4,6,3,14,23.5,13,76.9,7,18,4,0
68218,20201205,1700,13,6,SRFC,7,RCL,0,2,59.9,50.4,54.5,8,0,8,501,74,77.2,60.3,27,7.4,10,4,2,4,6,40.0,19,68.4,16,17,1,0,40.1,49.6,45.5,12,1,3,341,80,66.3,52.1,13,0.0,6,4,0,3,3,66.7,18,50.0,23,16,3,0
68214,20201205,2100,13,8,MHSC,2,PSG,1,3,35.0,52.2,46.9,13,1,3,357,58,77.0,63.7,16,31.3,17,2,5,9,8,11.8,21,66.7,14,12,1,0,65.0,47.8,53.1,13,2,3,679,29,89.0,79.0,14,14.3,13,6,2,3,10,46.2,18,38.9,12,14,3,0
68212,20201206,1300,13,1,LOSC,3,ASM,2,1,41.6,47.8,53.3,13,0,1,425,66,79.8,73.3,4,0.0,10,5,2,5,5,50.0,21,52.4,23,12,3,0,58.4,52.2,46.7,8,0,3,586,54,83.6,69.3,25,16.0,8,3,2,3,5,37.5,23,65.2,8,11,0,0
68209,20201206,1500,13,13,SCO,16,FCL,2,0,47.5,49.0,56.8,9,1,2,450,88,75.1,60.2,9,0.0,10,3,2,3,7,30.0,24,58.3,29,13,3,0,52.5,51.0,43.2,15,0,12,476,74,78.2,57.9,32,12.5,12,3,2,9,3,25.0,27,33.3,13,11,0,0
68210,20201206,1500,13,12,FCGB,17,SB29,1,0,58.4,51.6,38.7,11,1,8,667,62,90.7,85.9,22,22.7,21,6,4,9,12,28.6,10,70.0,19,10,0,0,41.6,48.4,61.3,7,4,2,475,55,84.2,72.4,13,15.4,8,3,3,7,1,37.5,11,72.7,21,11,3,0
68211,20201206,1500,13,20,DFCO,11,ASSE,0,0,40.8,50.4,50.0,15,0,7,369,74,67.2,56.7,17,11.8,6,1,1,2,4,16.7,16,81.3,29,15,0,0,59.2,49.6,50.0,22,2,4,528,56,79.2,62.3,30,13.3,7,2,1,4,3,28.6,17,52.9,16,13,1,0
68215,20201206,1500,13,18,FCN,15,RCSA,0,4,62.3,42.9,32.4,8,1,7,568,36,85.7,76.6,24,20.8,14,2,6,5,9,14.3,14,71.4,11,13,3,0,37.7,57.1,67.6,21,2,3,352,88,74.1,64.5,7,42.9,12,8,0,3,9,66.7,16,75.0,10,13,2,0
68217,20201206,1700,13,14,SDR,9,OGCN,0,0,35.2,47.7,57.1,13,3,6,341,56,73.3,58.4,14,0.0,11,2,4,4,7,18.2,16,50.0,18,12,1,0,64.8,52.3,42.9,17,1,6,644,52,83.4,71.6,16,12.5,12,4,6,5,7,33.3,22,63.6,22,13,2,0
68213,20201206,2100,13,10,FCM,4,OL,1,3,46.3,50.6,23.5,10,0,5,447,54,84.3,73.9,20,25.0,12,5,3,6,6,41.7,14,64.3,14,14,1,1,53.7,49.4,76.5,19,1,6,524,57,87.4,74.8,16,37.5,18,5,5,4,14,27.8,12,50.0,11,14,0,1
68227,20201211,2100,14,11,ASSE,13,SCO,0,0,62.4,61.6,70.8,9,2,5,629,43,85.2,72.9,22,22.7,14,3,3,5,9,21.4,18,55.6,12,16,3,0,37.6,38.4,29.2,18,1,6,376,60,78.5,63.2,15,13.3,8,3,3,3,5,37.5,14,50.0,17,15,3,0
68223,20201212,1700,14,5,OM,3,ASM,2,1,39.1,46.2,48.9,12,1,1,355,72,68.5,55.9,10,10.0,5,2,1,1,4,40.0,23,47.8,23,22,3,0,60.9,53.8,51.1,10,4,3,551,60,78.6,71.3,21,38.1,9,4,1,1,8,44.4,16,50.0,10,10,2,0
68220,20201212,2100,14,7,RCL,8,MHSC,2,3,59.2,55.2,54.0,7,1,6,525,45,84.2,71.5,26,23.1,14,4,3,4,10,28.6,16,37.5,14,11,1,0,40.8,44.8,46.0,18,0,4,358,77,73.5,55.2,20,30.0,10,7,2,2,8,70.0,13,61.5,24,14,1,0
68225,20201213,1300,14,9,OGCN,6,SRFC,0,1,54.2,40.8,48.0,14,1,3,552,45,85.0,77.8,19,31.6,11,3,2,6,5,27.3,11,54.5,11,16,2,0,45.8,59.2,52.0,12,1,6,463,57,84.2,74.8,17,47.1,16,6,3,5,11,37.5,22,40.9,13,10,1,0
68219,20201213,1500,14,17,SB29,14,SDR,2,1,51.4,52.3,65.4,8,1,3,484,71,80.2,63.6,13,23.1,10,6,0,1,9,60.0,11,45.5,18,12,1,0,48.6,47.7,34.6,12,3,4,450,65,82.9,69.3,18,22.2,10,4,1,4,6,40.0,11,54.5,11,11,1,0
68222,20201213,1500,14,16,FCL,19,NO,3,0,43.9,44.7,50.0,11,2,2,397,57,73.8,62.4,10,40.0,13,5,2,2,11,38.5,14,71.4,34,18,2,0,56.1,55.3,50.0,16,0,3,498,79,77.1,56.8,20,15.0,6,2,2,1,5,33.3,16,56.3,10,7,0,0
68224,20201213,1500,14,18,FCN,20,DFCO,1,1,37.2,61.1,66.7,18,0,4,339,66,67.0,49.8,19,31.6,17,6,5,6,11,35.3,15,73.3,26,11,2,0,62.8,38.9,33.3,17,3,4,569,65,83.8,67.9,29,10.3,13,4,2,4,9,30.8,10,70.0,7,16,2,0
68228,20201213,1500,14,15,RCSA,10,FCM,2,2,56.9,48.1,33.3,13,0,5,502,67,79.9,65.5,25,20.0,17,4,1,9,8,23.5,12,58.3,4,11,3,0,43.1,51.9,66.7,15,2,4,385,66,72.7,58.4,12,33.3,6,3,1,2,4,50.0,14,50.0,20,16,5,0
68221,20201213,1700,14,1,LOSC,12,FCGB,2,1,55.7,55.6,61.3,14,2,8,527,57,84.3,77.1,22,27.3,15,5,2,6,9,33.3,29,62.1,15,14,0,0,44.3,44.4,38.7,19,0,3,420,56,79.8,64.0,13,23.1,4,3,0,2,2,75.0,14,78.6,19,10,2,0
68226,20201213,2100,14,2,PSG,4,OL,0,1,64.9,49.6,31.3,12,2,5,601,31,89.2,81.7,25,32.0,7,1,3,1,6,14.3,12,66.7,9,11,4,0,35.1,50.4,68.8,12,3,5,331,58,80.1,70.0,11,9.1,9,5,3,5,4,55.6,17,47.1,24,17,1,1
68229,20201216,1900,15,13,SCO,15,RCSA,0,2,55.9,51.9,48.4,10,1,6,526,50,84.0,71.2,22,27.3,9,2,4,6,3,22.2,17,70.6,10,9,1,0,44.1,48.1,51.6,15,1,2,417,60,79.6,69.5,16,18.8,7,3,1,4,3,42.9,19,68.4,23,11,2,0
68231,20201216,1900,15,20,DFCO,1,LOSC,0,2,46.7,40.4,36.0,21,0,5,419,62,81.4,65.6,13,0.0,6,1,1,5,1,16.7,9,88.9,20,21,0,0,53.3,59.6,64.0,17,2,4,484,57,81.2,70.7,13,30.8,10,5,0,5,5,50.0,15,73.3,7,8,0,0
68234,20201216,1900,15,8,MHSC,10,FCM,0,2,58.6,48.4,55.6,5,0,10,515,59,83.5,68.5,41,14.6,14,3,2,6,8,21.4,13,69.2,7,11,3,0,41.4,51.6,44.4,16,1,2,382,72,80.9,69.2,10,30.0,9,5,1,3,6,55.6,15,60.0,33,9,3,0
68235,20201216,1900,15,19,NO,9,OGCN,0,2,44.7,55.6,60.9,18,1,4,420,63,80.7,70.7,16,43.8,15,4,2,7,8,26.7,21,66.7,17,8,1,0,55.3,44.4,39.1,11,0,5,523,52,86.4,78.2,12,25.0,14,6,1,3,11,42.9,17,76.5,15,10,0,1
68237,20201216,1900,15,14,SDR,18,FCN,3,2,45.2,51.2,56.4,11,4,3,389,67,79.4,69.5,13,30.8,13,4,3,5,8,30.8,18,55.6,26,13,2,0,54.8,48.8,43.6,16,0,6,470,62,81.1,72.4,23,21.7,18,7,6,10,8,38.9,19,57.9,18,13,2,0
68230,20201216,2100,15,12,FCGB,11,ASSE,1,2,52.1,49.1,58.3,13,2,3,477,55,82.4,68.0,13,30.8,11,3,4,4,7,27.3,20,55.0,9,12,3,0,47.9,50.9,41.7,12,0,4,439,47,83.1,72.1,13,23.1,19,8,5,11,8,42.1,18,55.6,15,14,2,0
68232,20201216,2100,15,4,OL,17,SB29,2,2,56.6,41.5,52.9,12,1,12,531,35,89.1,80.1,33,12.1,28,11,7,11,17,39.3,9,44.4,9,13,3,0,43.4,58.5,47.1,13,2,3,424,48,81.4,66.9,5,0.0,8,2,3,4,4,25.0,10,80.0,29,5,0,1
68233,20201216,2100,15,3,ASM,7,RCL,0,3,32.0,55.4,50.0,21,3,3,325,58,75.4,56.4,15,26.7,7,1,2,2,5,14.3,20,40.0,3,8,2,1,68.0,44.6,50.0,13,0,3,711,60,88.6,79.4,13,30.8,8,4,1,4,4,50.0,17,52.9,8,17,4,0
68236,20201216,2100,15,2,PSG,16,FCL,2,0,74.6,50.9,76.2,8,0,10,776,25,90.3,86.1,18,38.9,24,8,6,10,14,33.3,18,77.8,7,19,3,0,25.4,49.1,23.8,11,0,2,259,45,71.0,58.8,9,22.2,8,3,1,2,6,37.5,24,50.0,16,9,0,1
68238,20201216,2100,15,6,SRFC,5,OM,2,1,67.1,52.3,62.9,5,1,9,580,58,85.0,77.7,33,24.2,15,5,6,7,8,33.3,14,64.3,6,19,1,0,32.9,47.7,37.1,15,0,1,295,69,69.8,55.0,4,25.0,8,1,1,3,5,12.5,12,33.3,26,15,2,1
68244,20201219,1700,16,10,FCM,7,RCL,2,0,39.1,41.5,45.2,19,0,8,317,62,73.5,56.0,17,23.5,12,4,2,3,9,33.3,15,46.7,18,17,1,0,60.9,58.5,54.8,16,1,4,502,41,80.7,69.0,16,12.5,17,3,8,9,8,17.6,18,38.9,12,8,1,0
68243,20201219,1900,16,5,OM,14,SDR,1,1,71.0,53.4,56.5,12,1,7,653,43,88.5,77.8,24,16.7,12,6,2,3,9,50.0,24,45.8,7,11,1,0,29.0,46.6,43.5,10,2,3,270,63,71.9,48.1,6,0.0,3,1,1,1,2,33.3,25,72.0,31,11,3,0
68246,20201219,2100,16,9,OGCN,4,OL,1,4,54.7,37.6,55.6,13,1,8,592,41,88.9,80.4,23,17.4,8,1,3,4,4,12.5,14,50.0,8,17,1,0,45.3,62.4,44.4,15,1,2,502,45,88.0,80.5,7,0.0,13,9,0,4,9,69.2,28,60.7,19,9,1,0
68239,20201220,1300,16,17,SB29,8,MHSC,2,2,55.3,54.3,60.0,9,1,6,549,58,88.7,77.7,27,44.4,17,7,3,6,11,41.2,5,60.0,19,14,2,0,44.7,45.7,40.0,6,0,4,430,51,86.3,73.5,30,23.3,10,4,2,4,6,40.0,8,62.5,21,15,1,0
68240,20201220,1500,16,20,DFCO,3,ASM,0,1,51.7,46.8,43.2,12,3,2,446,55,82.3,68.6,18,33.3,11,1,0,3,8,9.1,11,45.5,13,13,2,0,48.3,53.2,56.8,10,2,6,419,72,79.7,65.8,21,28.6,13,6,3,3,10,46.2,16,50.0,20,14,1,0
68245,20201220,1500,16,18,FCN,13,SCO,1,1,60.5,48.2,40.4,8,0,5,585,57,80.0,70.9,23,17.4,9,2,2,3,6,22.2,25,56.0,20,16,4,0,39.5,51.8,59.6,21,0,6,375,71,70.9,57.6,23,17.4,12,6,2,5,7,50.0,19,47.4,21,13,0,0
68247,20201220,1500,16,11,ASSE,19,NO,2,2,59.3,47.5,41.4,11,2,6,479,40,84.8,76.0,26,38.5,18,9,3,7,11,50.0,21,52.4,10,15,2,0,40.7,52.5,58.6,15,0,3,330,63,75.5,61.7,15,40.0,9,4,2,5,4,44.4,15,73.3,20,9,3,0
68248,20201220,1500,16,15,RCSA,12,FCGB,0,2,54.3,45.5,40.5,7,2,5,447,80,78.7,64.9,25,12.0,10,3,6,4,6,30.0,16,68.8,7,15,2,0,45.7,54.5,59.5,13,3,3,391,59,78.5,62.9,7,42.9,11,6,2,2,9,54.5,19,57.9,26,12,1,0
68242,20201220,1700,16,16,FCL,6,SRFC,0,3,43.2,43.9,64.0,18,0,1,438,65,83.1,69.5,11,45.5,11,2,1,4,7,18.2,16,68.8,8,19,1,0,56.8,56.1,36.0,11,0,2,572,59,85.8,77.5,16,31.3,15,4,7,6,9,26.7,12,58.3,11,9,2,0
68241,20201220,2100,16,1,LOSC,2,PSG,0,0,30.6,43.5,42.9,22,2,4,336,56,75.9,63.7,6,33.3,8,3,3,4,4,37.5,19,47.4,16,12,0,0,69.4,56.5,57.1,9,1,5,755,44,87.8,77.5,21,28.6,8,1,2,1,7,12.5,22,68.2,5,11,2,0
68250,20201223,1900,17,12,FCGB,14,SDR,1,3,62.1,50.6,75.0,17,0,5,663,46,89.3,77.9,26,15.4,9,3,2,4,5,33.3,8,37.5,8,11,3,0,37.9,49.4,25.0,9,2,5,410,69,80.2,66.7,10,30.0,10,5,4,5,5,50.0,18,44.4,15,12,1,0
68251,20201223,1900,17,7,RCL,17,SB29,2,1,47.1,49.1,48.6,12,1,3,459,82,82.1,70.0,12,16.7,11,4,1,1,10,36.4,15,40.0,17,13,0,0,52.9,50.9,51.4,6,1,6,505,54,83.0,70.0,23,21.7,10,3,4,2,8,30.0,19,47.4,11,13,2,0
